Case_ID,amount,stackType,status,Time,Activity
PP423,4,nonreefer,complete,7/6/2016 1:16,A
PP423,4,nonreefer,complete,7/6/2016 2:24,B
PP423,4,nonreefer,complete,7/6/2016 3:32,D
PP423,4,nonreefer,complete,7/6/2016 4:40,E
PP423,4,nonreefer,complete,7/6/2016 5:48,F
PP423,4,nonreefer,complete,7/6/2016 6:56,H
PP424,2,nonreefer,complete,7/6/2016 8:04,A
PP424,2,nonreefer,complete,7/6/2016 9:12,C
PP424,2,nonreefer,complete,7/6/2016 10:20,D
PP424,2,nonreefer,complete,7/6/2016 11:28,E
PP424,2,nonreefer,complete,7/6/2016 12:36,G
PP424,2,nonreefer,complete,7/6/2016 13:44,H
PP425,4,nonreefer,complete,7/6/2016 14:52,A
PP425,4,nonreefer,complete,7/6/2016 16:00,C
PP425,4,nonreefer,complete,7/6/2016 17:08,D
PP425,4,nonreefer,complete,7/6/2016 18:16,E
PP425,4,nonreefer,complete,7/6/2016 19:24,G
PP425,4,nonreefer,complete,7/6/2016 20:32,H
PP426,25,nonreefer,incomplete,7/6/2016 21:40,A
PP426,25,nonreefer,incomplete,7/6/2016 22:48,B
PP426,25,nonreefer,incomplete,7/6/2016 23:56,D
PP426,25,nonreefer,incomplete,7/7/2016 1:04,E
PP426,25,nonreefer,incomplete,7/7/2016 2:12,G
PP426,25,nonreefer,incomplete,7/7/2016 3:20,H
PP427,30,nonreefer,incomplete,7/7/2016 4:28,A
PP427,30,nonreefer,incomplete,7/7/2016 5:36,C
PP427,30,nonreefer,incomplete,7/7/2016 6:44,D
PP427,30,nonreefer,incomplete,7/7/2016 7:52,E
PP427,30,nonreefer,incomplete,7/7/2016 9:00,G
PP427,30,nonreefer,incomplete,7/7/2016 10:08,H
PP428,4,nonreefer,complete,7/7/2016 11:16,A
PP428,4,nonreefer,complete,7/7/2016 12:24,C
PP428,4,nonreefer,complete,7/7/2016 13:32,D
PP428,4,nonreefer,complete,7/7/2016 14:40,E
PP428,4,nonreefer,complete,7/7/2016 15:48,G
PP428,4,nonreefer,complete,7/7/2016 16:56,H
PP429,33,reefer,incomplete,7/7/2016 18:04,A
PP429,33,reefer,incomplete,7/7/2016 19:12,C
PP429,33,reefer,incomplete,7/7/2016 20:20,D
PP429,33,reefer,incomplete,7/7/2016 21:28,E
PP429,33,reefer,incomplete,7/7/2016 22:36,G
PP429,33,reefer,incomplete,7/7/2016 23:44,H
PP430,29,reefer,complete,7/8/2016 0:52,A
PP430,29,reefer,complete,7/8/2016 2:00,C
PP430,29,reefer,complete,7/8/2016 3:08,D
PP430,29,reefer,complete,7/8/2016 4:16,E
PP430,29,reefer,complete,7/8/2016 5:24,F
PP430,29,reefer,complete,7/8/2016 6:32,H
PP431,35,reefer,complete,7/8/2016 7:40,A
PP431,35,reefer,complete,7/8/2016 8:48,C
PP431,35,reefer,complete,7/8/2016 9:56,D
PP431,35,reefer,complete,7/8/2016 11:04,E
PP431,35,reefer,complete,7/8/2016 12:12,F
PP431,35,reefer,complete,7/8/2016 13:20,H
PP432,8,reefer,incomplete,7/8/2016 14:28,A
PP432,8,reefer,incomplete,7/8/2016 15:36,B
PP432,8,reefer,incomplete,7/8/2016 16:44,D
PP432,8,reefer,incomplete,7/8/2016 17:52,E
PP432,8,reefer,incomplete,7/8/2016 19:00,F
PP432,8,reefer,incomplete,7/8/2016 20:08,H
PP433,30,reefer,complete,7/8/2016 21:16,A
PP433,30,reefer,complete,7/8/2016 22:24,B
PP433,30,reefer,complete,7/8/2016 23:32,D
PP433,30,reefer,complete,7/9/2016 0:40,E
PP433,30,reefer,complete,7/9/2016 1:48,F
PP433,30,reefer,complete,7/9/2016 2:56,H
PP434,14,reefer,incomplete,7/9/2016 4:04,A
PP434,14,reefer,incomplete,7/9/2016 5:12,C
PP434,14,reefer,incomplete,7/9/2016 6:20,D
PP434,14,reefer,incomplete,7/9/2016 7:28,E
PP434,14,reefer,incomplete,7/9/2016 8:36,G
PP434,14,reefer,incomplete,7/9/2016 9:44,H
PP435,4,nonreefer,complete,7/9/2016 10:52,A
PP435,4,nonreefer,complete,7/9/2016 12:00,C
PP435,4,nonreefer,complete,7/9/2016 13:08,D
PP435,4,nonreefer,complete,7/9/2016 14:16,E
PP435,4,nonreefer,complete,7/9/2016 15:24,G
PP435,4,nonreefer,complete,7/9/2016 16:32,H
PP436,3,reefer,incomplete,7/9/2016 17:40,A
PP436,3,reefer,incomplete,7/9/2016 18:48,B
PP436,3,reefer,incomplete,7/9/2016 19:56,D
PP436,3,reefer,incomplete,7/9/2016 21:04,E
PP436,3,reefer,incomplete,7/9/2016 22:12,F
PP436,3,reefer,incomplete,7/9/2016 23:20,H
PP437,6,nonreefer,incomplete,7/10/2016 0:28,A
PP437,6,nonreefer,incomplete,7/10/2016 1:36,B
PP437,6,nonreefer,incomplete,7/10/2016 2:44,D
PP437,6,nonreefer,incomplete,7/10/2016 3:52,E
PP437,6,nonreefer,incomplete,7/10/2016 5:00,F
PP437,6,nonreefer,incomplete,7/10/2016 6:08,H
PP438,7,nonreefer,incomplete,7/10/2016 7:16,A
PP438,7,nonreefer,incomplete,7/10/2016 8:24,B
PP438,7,nonreefer,incomplete,7/10/2016 9:32,D
PP438,7,nonreefer,incomplete,7/10/2016 10:40,E
PP438,7,nonreefer,incomplete,7/10/2016 11:48,F
PP438,7,nonreefer,incomplete,7/10/2016 12:56,H
PP439,27,reefer,incomplete,7/10/2016 14:04,A
PP439,27,reefer,incomplete,7/10/2016 15:12,C
PP439,27,reefer,incomplete,7/10/2016 16:20,D
PP439,27,reefer,incomplete,7/10/2016 17:28,E
PP439,27,reefer,incomplete,7/10/2016 18:36,G
PP439,27,reefer,incomplete,7/10/2016 19:44,H
PP440,2,reefer,complete,7/10/2016 20:52,A
PP440,2,reefer,complete,7/10/2016 22:00,C
PP440,2,reefer,complete,7/10/2016 23:08,D
PP440,2,reefer,complete,7/11/2016 0:16,E
PP440,2,reefer,complete,7/11/2016 1:24,G
PP440,2,reefer,complete,7/11/2016 2:32,H
PP441,24,nonreefer,incomplete,7/11/2016 3:40,A
PP441,24,nonreefer,incomplete,7/11/2016 4:48,C
PP441,24,nonreefer,incomplete,7/11/2016 5:56,D
PP441,24,nonreefer,incomplete,7/11/2016 7:04,E
PP441,24,nonreefer,incomplete,7/11/2016 8:12,G
PP441,24,nonreefer,incomplete,7/11/2016 9:20,H
PP442,5,nonreefer,incomplete,7/11/2016 10:28,A
PP442,5,nonreefer,incomplete,7/11/2016 11:36,B
PP442,5,nonreefer,incomplete,7/11/2016 12:44,D
PP442,5,nonreefer,incomplete,7/11/2016 13:52,E
PP442,5,nonreefer,incomplete,7/11/2016 15:00,F
PP442,5,nonreefer,incomplete,7/11/2016 16:08,H
PP443,19,reefer,complete,7/11/2016 17:16,A
PP443,19,reefer,complete,7/11/2016 18:24,C
PP443,19,reefer,complete,7/11/2016 19:32,D
PP443,19,reefer,complete,7/11/2016 20:40,E
PP443,19,reefer,complete,7/11/2016 21:48,F
PP443,19,reefer,complete,7/11/2016 22:56,H
PP444,2,reefer,incomplete,7/12/2016 0:04,A
PP444,2,reefer,incomplete,7/12/2016 1:12,B
PP444,2,reefer,incomplete,7/12/2016 2:20,D
PP444,2,reefer,incomplete,7/12/2016 3:28,E
PP444,2,reefer,incomplete,7/12/2016 4:36,F
PP444,2,reefer,incomplete,7/12/2016 5:44,H
PP445,12,nonreefer,incomplete,7/12/2016 6:52,A
PP445,12,nonreefer,incomplete,7/12/2016 8:00,C
PP445,12,nonreefer,incomplete,7/12/2016 9:08,D
PP445,12,nonreefer,incomplete,7/12/2016 10:16,E
PP445,12,nonreefer,incomplete,7/12/2016 11:24,G
PP445,12,nonreefer,incomplete,7/12/2016 12:32,H
PP446,36,reefer,incomplete,7/12/2016 13:40,A
PP446,36,reefer,incomplete,7/12/2016 14:48,C
PP446,36,reefer,incomplete,7/12/2016 15:56,D
PP446,36,reefer,incomplete,7/12/2016 17:04,E
PP446,36,reefer,incomplete,7/12/2016 18:12,G
PP446,36,reefer,incomplete,7/12/2016 19:20,H
PP447,27,reefer,complete,7/12/2016 20:28,A
PP447,27,reefer,complete,7/12/2016 21:36,C
PP447,27,reefer,complete,7/12/2016 22:44,D
PP447,27,reefer,complete,7/12/2016 23:52,E
PP447,27,reefer,complete,7/13/2016 1:00,F
PP447,27,reefer,complete,7/13/2016 2:08,H
PP448,7,reefer,incomplete,7/13/2016 3:16,A
PP448,7,reefer,incomplete,7/13/2016 4:24,B
PP448,7,reefer,incomplete,7/13/2016 5:32,D
PP448,7,reefer,incomplete,7/13/2016 6:40,E
PP448,7,reefer,incomplete,7/13/2016 7:48,F
PP448,7,reefer,incomplete,7/13/2016 8:56,H
PP449,25,nonreefer,incomplete,7/13/2016 10:04,A
PP449,25,nonreefer,incomplete,7/13/2016 11:12,B
PP449,25,nonreefer,incomplete,7/13/2016 12:20,D
PP449,25,nonreefer,incomplete,7/13/2016 13:28,E
PP449,25,nonreefer,incomplete,7/13/2016 14:36,F
PP449,25,nonreefer,incomplete,7/13/2016 15:44,H
PP450,20,nonreefer,incomplete,7/13/2016 16:52,A
PP450,20,nonreefer,incomplete,7/13/2016 18:00,B
PP450,20,nonreefer,incomplete,7/13/2016 19:08,D
PP450,20,nonreefer,incomplete,7/13/2016 20:16,E
PP450,20,nonreefer,incomplete,7/13/2016 21:24,F
PP450,20,nonreefer,incomplete,7/13/2016 22:32,H
PP451,4,reefer,incomplete,7/13/2016 23:40,A
PP451,4,reefer,incomplete,7/14/2016 0:48,C
PP451,4,reefer,incomplete,7/14/2016 1:56,D
PP451,4,reefer,incomplete,7/14/2016 3:04,E
PP451,4,reefer,incomplete,7/14/2016 4:12,G
PP451,4,reefer,incomplete,7/14/2016 5:20,H
PP452,23,nonreefer,incomplete,7/14/2016 6:28,A
PP452,23,nonreefer,incomplete,7/14/2016 7:36,C
PP452,23,nonreefer,incomplete,7/14/2016 8:44,D
PP452,23,nonreefer,incomplete,7/14/2016 9:52,E
PP452,23,nonreefer,incomplete,7/14/2016 11:00,G
PP452,23,nonreefer,incomplete,7/14/2016 12:08,H
PP453,31,reefer,incomplete,7/14/2016 13:16,A
PP453,31,reefer,incomplete,7/14/2016 14:24,C
PP453,31,reefer,incomplete,7/14/2016 15:32,D
PP453,31,reefer,incomplete,7/14/2016 16:40,E
PP453,31,reefer,incomplete,7/14/2016 17:48,G
PP453,31,reefer,incomplete,7/14/2016 18:56,H
PP454,27,reefer,complete,7/14/2016 20:04,A
PP454,27,reefer,complete,7/14/2016 21:12,B
PP454,27,reefer,complete,7/14/2016 22:20,D
PP454,27,reefer,complete,7/14/2016 23:28,E
PP454,27,reefer,complete,7/15/2016 0:36,F
PP454,27,reefer,complete,7/15/2016 1:44,H
PP455,37,nonreefer,complete,7/15/2016 2:52,A
PP455,37,nonreefer,complete,7/15/2016 4:00,C
PP455,37,nonreefer,complete,7/15/2016 5:08,D
PP455,37,nonreefer,complete,7/15/2016 6:16,E
PP455,37,nonreefer,complete,7/15/2016 7:24,F
PP455,37,nonreefer,complete,7/15/2016 8:32,H
PP456,38,nonreefer,complete,7/15/2016 9:40,A
PP456,38,nonreefer,complete,7/15/2016 10:48,B
PP456,38,nonreefer,complete,7/15/2016 11:56,D
PP456,38,nonreefer,complete,7/15/2016 13:04,E
PP456,38,nonreefer,complete,7/15/2016 14:12,F
PP456,38,nonreefer,complete,7/15/2016 15:20,H
PP457,27,nonreefer,incomplete,7/15/2016 16:28,A
PP457,27,nonreefer,incomplete,7/15/2016 17:36,C
PP457,27,nonreefer,incomplete,7/15/2016 18:44,D
PP457,27,nonreefer,incomplete,7/15/2016 19:52,E
PP457,27,nonreefer,incomplete,7/15/2016 21:00,G
PP457,27,nonreefer,incomplete,7/15/2016 22:08,H
PP458,4,reefer,complete,7/15/2016 23:16,A
PP458,4,reefer,complete,7/16/2016 0:24,C
PP458,4,reefer,complete,7/16/2016 1:32,D
PP458,4,reefer,complete,7/16/2016 2:40,E
PP458,4,reefer,complete,7/16/2016 3:48,G
PP458,4,reefer,complete,7/16/2016 4:56,H
PP459,10,reefer,incomplete,7/16/2016 6:04,A
PP459,10,reefer,incomplete,7/16/2016 7:12,C
PP459,10,reefer,incomplete,7/16/2016 8:20,D
PP459,10,reefer,incomplete,7/16/2016 9:28,E
PP459,10,reefer,incomplete,7/16/2016 10:36,F
PP459,10,reefer,incomplete,7/16/2016 11:44,H
PP460,2,reefer,incomplete,7/16/2016 12:52,A
PP460,2,reefer,incomplete,7/16/2016 14:00,C
PP460,2,reefer,incomplete,7/16/2016 15:08,D
PP460,2,reefer,incomplete,7/16/2016 16:16,E
PP460,2,reefer,incomplete,7/16/2016 17:24,F
PP460,2,reefer,incomplete,7/16/2016 18:32,H
PP461,29,nonreefer,complete,7/16/2016 19:40,A
PP461,29,nonreefer,complete,7/16/2016 20:48,B
PP461,29,nonreefer,complete,7/16/2016 21:56,D
PP461,29,nonreefer,complete,7/16/2016 23:04,E
PP461,29,nonreefer,complete,7/17/2016 0:12,G
PP461,29,nonreefer,complete,7/17/2016 1:20,H
PP462,19,nonreefer,incomplete,7/17/2016 2:28,A
PP462,19,nonreefer,incomplete,7/17/2016 3:36,C
PP462,19,nonreefer,incomplete,7/17/2016 4:44,D
PP462,19,nonreefer,incomplete,7/17/2016 5:52,E
PP462,19,nonreefer,incomplete,7/17/2016 7:00,G
PP462,19,nonreefer,incomplete,7/17/2016 8:08,H
PP463,20,nonreefer,complete,7/17/2016 9:16,A
PP463,20,nonreefer,complete,7/17/2016 10:24,B
PP463,20,nonreefer,complete,7/17/2016 11:32,D
PP463,20,nonreefer,complete,7/17/2016 12:40,E
PP463,20,nonreefer,complete,7/17/2016 13:48,G
PP463,20,nonreefer,complete,7/17/2016 14:56,H
PP464,4,nonreefer,incomplete,7/17/2016 16:04,A
PP464,4,nonreefer,incomplete,7/17/2016 17:12,C
PP464,4,nonreefer,incomplete,7/17/2016 18:20,D
PP464,4,nonreefer,incomplete,7/17/2016 19:28,E
PP464,4,nonreefer,incomplete,7/17/2016 20:36,F
PP464,4,nonreefer,incomplete,7/17/2016 21:44,H
PP465,35,nonreefer,incomplete,7/17/2016 22:52,A
PP465,35,nonreefer,incomplete,7/18/2016 0:00,C
PP465,35,nonreefer,incomplete,7/18/2016 1:08,D
PP465,35,nonreefer,incomplete,7/18/2016 2:16,E
PP465,35,nonreefer,incomplete,7/18/2016 3:24,G
PP465,35,nonreefer,incomplete,7/18/2016 4:32,H
PP466,18,reefer,complete,7/18/2016 5:40,A
PP466,18,reefer,complete,7/18/2016 6:48,B
PP466,18,reefer,complete,7/18/2016 7:56,D
PP466,18,reefer,complete,7/18/2016 9:04,E
PP466,18,reefer,complete,7/18/2016 10:12,F
PP466,18,reefer,complete,7/18/2016 11:20,H
PP467,35,reefer,complete,7/18/2016 12:28,A
PP467,35,reefer,complete,7/18/2016 13:36,B
PP467,35,reefer,complete,7/18/2016 14:44,D
PP467,35,reefer,complete,7/18/2016 15:52,E
PP467,35,reefer,complete,7/18/2016 17:00,F
PP467,35,reefer,complete,7/18/2016 18:08,H
PP468,26,nonreefer,complete,7/18/2016 19:16,A
PP468,26,nonreefer,complete,7/18/2016 20:24,B
PP468,26,nonreefer,complete,7/18/2016 21:32,D
PP468,26,nonreefer,complete,7/18/2016 22:40,E
PP468,26,nonreefer,complete,7/18/2016 23:48,F
PP468,26,nonreefer,complete,7/19/2016 0:56,H
PP469,30,nonreefer,incomplete,7/19/2016 2:04,A
PP469,30,nonreefer,incomplete,7/19/2016 3:12,C
PP469,30,nonreefer,incomplete,7/19/2016 4:20,D
PP469,30,nonreefer,incomplete,7/19/2016 5:28,E
PP469,30,nonreefer,incomplete,7/19/2016 6:36,G
PP469,30,nonreefer,incomplete,7/19/2016 7:44,H
PP470,2,reefer,incomplete,7/19/2016 8:52,A
PP470,2,reefer,incomplete,7/19/2016 10:00,B
PP470,2,reefer,incomplete,7/19/2016 11:08,D
PP470,2,reefer,incomplete,7/19/2016 12:16,E
PP470,2,reefer,incomplete,7/19/2016 13:24,F
PP470,2,reefer,incomplete,7/19/2016 14:32,H
PP471,24,nonreefer,incomplete,7/19/2016 15:40,A
PP471,24,nonreefer,incomplete,7/19/2016 16:48,C
PP471,24,nonreefer,incomplete,7/19/2016 17:56,D
PP471,24,nonreefer,incomplete,7/19/2016 19:04,E
PP471,24,nonreefer,incomplete,7/19/2016 20:12,F
PP471,24,nonreefer,incomplete,7/19/2016 21:20,H
PP472,16,nonreefer,incomplete,7/19/2016 22:28,A
PP472,16,nonreefer,incomplete,7/19/2016 23:36,B
PP472,16,nonreefer,incomplete,7/20/2016 0:44,D
PP472,16,nonreefer,incomplete,7/20/2016 1:52,E
PP472,16,nonreefer,incomplete,7/20/2016 3:00,F
PP472,16,nonreefer,incomplete,7/20/2016 4:08,H
PP473,14,reefer,incomplete,7/20/2016 5:16,A
PP473,14,reefer,incomplete,7/20/2016 6:24,C
PP473,14,reefer,incomplete,7/20/2016 7:32,D
PP473,14,reefer,incomplete,7/20/2016 8:40,E
PP473,14,reefer,incomplete,7/20/2016 9:48,G
PP473,14,reefer,incomplete,7/20/2016 10:56,H
PP474,30,reefer,incomplete,7/20/2016 12:04,A
PP474,30,reefer,incomplete,7/20/2016 13:12,C
PP474,30,reefer,incomplete,7/20/2016 14:20,D
PP474,30,reefer,incomplete,7/20/2016 15:28,E
PP474,30,reefer,incomplete,7/20/2016 16:36,F
PP474,30,reefer,incomplete,7/20/2016 17:44,H
PP475,19,reefer,incomplete,7/20/2016 18:52,A
PP475,19,reefer,incomplete,7/20/2016 20:00,B
PP475,19,reefer,incomplete,7/20/2016 21:08,D
PP475,19,reefer,incomplete,7/20/2016 22:16,E
PP475,19,reefer,incomplete,7/20/2016 23:24,F
PP475,19,reefer,incomplete,7/21/2016 0:32,H
PP476,5,nonreefer,complete,7/21/2016 1:40,A
PP476,5,nonreefer,complete,7/21/2016 2:48,C
PP476,5,nonreefer,complete,7/21/2016 3:56,D
PP476,5,nonreefer,complete,7/21/2016 5:04,E
PP476,5,nonreefer,complete,7/21/2016 6:12,G
PP476,5,nonreefer,complete,7/21/2016 7:20,H
PP477,26,nonreefer,complete,7/21/2016 8:28,A
PP477,26,nonreefer,complete,7/21/2016 9:36,C
PP477,26,nonreefer,complete,7/21/2016 10:44,D
PP477,26,nonreefer,complete,7/21/2016 11:52,E
PP477,26,nonreefer,complete,7/21/2016 13:00,F
PP477,26,nonreefer,complete,7/21/2016 14:08,H
PP478,5,nonreefer,complete,7/21/2016 15:16,A
PP478,5,nonreefer,complete,7/21/2016 16:24,C
PP478,5,nonreefer,complete,7/21/2016 17:32,D
PP478,5,nonreefer,complete,7/21/2016 18:40,E
PP478,5,nonreefer,complete,7/21/2016 19:48,G
PP478,5,nonreefer,complete,7/21/2016 20:56,H
PP479,5,reefer,complete,7/21/2016 22:04,A
PP479,5,reefer,complete,7/21/2016 23:12,C
PP479,5,reefer,complete,7/22/2016 0:20,D
PP479,5,reefer,complete,7/22/2016 1:28,E
PP479,5,reefer,complete,7/22/2016 2:36,G
PP479,5,reefer,complete,7/22/2016 3:44,H
PP480,29,nonreefer,incomplete,7/22/2016 4:52,A
PP480,29,nonreefer,incomplete,7/22/2016 6:00,C
PP480,29,nonreefer,incomplete,7/22/2016 7:08,D
PP480,29,nonreefer,incomplete,7/22/2016 8:16,E
PP480,29,nonreefer,incomplete,7/22/2016 9:24,G
PP480,29,nonreefer,incomplete,7/22/2016 10:32,H
PP481,27,nonreefer,incomplete,7/22/2016 11:40,A
PP481,27,nonreefer,incomplete,7/22/2016 12:48,C
PP481,27,nonreefer,incomplete,7/22/2016 13:56,D
PP481,27,nonreefer,incomplete,7/22/2016 15:04,E
PP481,27,nonreefer,incomplete,7/22/2016 16:12,G
PP481,27,nonreefer,incomplete,7/22/2016 17:20,H
PP482,6,nonreefer,complete,7/22/2016 18:28,A
PP482,6,nonreefer,complete,7/22/2016 19:36,C
PP482,6,nonreefer,complete,7/22/2016 20:44,D
PP482,6,nonreefer,complete,7/22/2016 21:52,E
PP482,6,nonreefer,complete,7/22/2016 23:00,G
PP482,6,nonreefer,complete,7/23/2016 0:08,H
PP483,10,nonreefer,complete,7/23/2016 1:16,A
PP483,10,nonreefer,complete,7/23/2016 2:24,B
PP483,10,nonreefer,complete,7/23/2016 3:32,D
PP483,10,nonreefer,complete,7/23/2016 4:40,E
PP483,10,nonreefer,complete,7/23/2016 5:48,F
PP483,10,nonreefer,complete,7/23/2016 6:56,H
PP484,10,nonreefer,complete,7/23/2016 8:04,A
PP484,10,nonreefer,complete,7/23/2016 9:12,C
PP484,10,nonreefer,complete,7/23/2016 10:20,D
PP484,10,nonreefer,complete,7/23/2016 11:28,E
PP484,10,nonreefer,complete,7/23/2016 12:36,G
PP484,10,nonreefer,complete,7/23/2016 13:44,H
PP485,3,nonreefer,complete,7/23/2016 14:52,A
PP485,3,nonreefer,complete,7/23/2016 16:00,C
PP485,3,nonreefer,complete,7/23/2016 17:08,D
PP485,3,nonreefer,complete,7/23/2016 18:16,E
PP485,3,nonreefer,complete,7/23/2016 19:24,G
PP485,3,nonreefer,complete,7/23/2016 20:32,H
PP486,26,reefer,complete,7/23/2016 21:40,A
PP486,26,reefer,complete,7/23/2016 22:48,C
PP486,26,reefer,complete,7/23/2016 23:56,D
PP486,26,reefer,complete,7/24/2016 1:04,E
PP486,26,reefer,complete,7/24/2016 2:12,F
PP486,26,reefer,complete,7/24/2016 3:20,H
PP487,18,nonreefer,incomplete,7/24/2016 4:28,A
PP487,18,nonreefer,incomplete,7/24/2016 5:36,C
PP487,18,nonreefer,incomplete,7/24/2016 6:44,D
PP487,18,nonreefer,incomplete,7/24/2016 7:52,E
PP487,18,nonreefer,incomplete,7/24/2016 9:00,G
PP487,18,nonreefer,incomplete,7/24/2016 10:08,H
PP488,29,reefer,complete,7/24/2016 11:16,A
PP488,29,reefer,complete,7/24/2016 12:24,C
PP488,29,reefer,complete,7/24/2016 13:32,D
PP488,29,reefer,complete,7/24/2016 14:40,E
PP488,29,reefer,complete,7/24/2016 15:48,F
PP488,29,reefer,complete,7/24/2016 16:56,H
PP489,15,reefer,complete,7/24/2016 18:04,A
PP489,15,reefer,complete,7/24/2016 19:12,C
PP489,15,reefer,complete,7/24/2016 20:20,D
PP489,15,reefer,complete,7/24/2016 21:28,E
PP489,15,reefer,complete,7/24/2016 22:36,G
PP489,15,reefer,complete,7/24/2016 23:44,H
PP490,35,nonreefer,complete,7/25/2016 0:52,A
PP490,35,nonreefer,complete,7/25/2016 2:00,B
PP490,35,nonreefer,complete,7/25/2016 3:08,D
PP490,35,nonreefer,complete,7/25/2016 4:16,E
PP490,35,nonreefer,complete,7/25/2016 5:24,F
PP490,35,nonreefer,complete,7/25/2016 6:32,H
PP491,12,nonreefer,incomplete,7/25/2016 7:40,A
PP491,12,nonreefer,incomplete,7/25/2016 8:48,C
PP491,12,nonreefer,incomplete,7/25/2016 9:56,D
PP491,12,nonreefer,incomplete,7/25/2016 11:04,E
PP491,12,nonreefer,incomplete,7/25/2016 12:12,G
PP491,12,nonreefer,incomplete,7/25/2016 13:20,H
PP492,21,reefer,incomplete,7/25/2016 14:28,A
PP492,21,reefer,incomplete,7/25/2016 15:36,C
PP492,21,reefer,incomplete,7/25/2016 16:44,D
PP492,21,reefer,incomplete,7/25/2016 17:52,E
PP492,21,reefer,incomplete,7/25/2016 19:00,G
PP492,21,reefer,incomplete,7/25/2016 20:08,H
PP493,5,reefer,incomplete,7/25/2016 21:16,A
PP493,5,reefer,incomplete,7/25/2016 22:24,B
PP493,5,reefer,incomplete,7/25/2016 23:32,D
PP493,5,reefer,incomplete,7/26/2016 0:40,E
PP493,5,reefer,incomplete,7/26/2016 1:48,F
PP493,5,reefer,incomplete,7/26/2016 2:56,H
PP494,5,nonreefer,incomplete,7/26/2016 4:04,A
PP494,5,nonreefer,incomplete,7/26/2016 5:12,C
PP494,5,nonreefer,incomplete,7/26/2016 6:20,D
PP494,5,nonreefer,incomplete,7/26/2016 7:28,E
PP494,5,nonreefer,incomplete,7/26/2016 8:36,F
PP494,5,nonreefer,incomplete,7/26/2016 9:44,H
PP495,23,reefer,complete,7/26/2016 10:52,A
PP495,23,reefer,complete,7/26/2016 12:00,C
PP495,23,reefer,complete,7/26/2016 13:08,D
PP495,23,reefer,complete,7/26/2016 14:16,E
PP495,23,reefer,complete,7/26/2016 15:24,G
PP495,23,reefer,complete,7/26/2016 16:32,H
PP496,27,nonreefer,incomplete,7/26/2016 17:40,A
PP496,27,nonreefer,incomplete,7/26/2016 18:48,C
PP496,27,nonreefer,incomplete,7/26/2016 19:56,D
PP496,27,nonreefer,incomplete,7/26/2016 21:04,E
PP496,27,nonreefer,incomplete,7/26/2016 22:12,G
PP496,27,nonreefer,incomplete,7/26/2016 23:20,H
PP497,40,reefer,complete,7/27/2016 0:28,A
PP497,40,reefer,complete,7/27/2016 1:36,B
PP497,40,reefer,complete,7/27/2016 2:44,D
PP497,40,reefer,complete,7/27/2016 3:52,E
PP497,40,reefer,complete,7/27/2016 5:00,F
PP497,40,reefer,complete,7/27/2016 6:08,H
PP498,7,reefer,complete,7/27/2016 7:16,A
PP498,7,reefer,complete,7/27/2016 8:24,C
PP498,7,reefer,complete,7/27/2016 9:32,D
PP498,7,reefer,complete,7/27/2016 10:40,E
PP498,7,reefer,complete,7/27/2016 11:48,G
PP498,7,reefer,complete,7/27/2016 12:56,H
PP499,15,nonreefer,incomplete,7/27/2016 14:04,A
PP499,15,nonreefer,incomplete,7/27/2016 15:12,B
PP499,15,nonreefer,incomplete,7/27/2016 16:20,D
PP499,15,nonreefer,incomplete,7/27/2016 17:28,E
PP499,15,nonreefer,incomplete,7/27/2016 18:36,F
PP499,15,nonreefer,incomplete,7/27/2016 19:44,H
PP500,4,nonreefer,complete,7/27/2016 20:52,A
PP500,4,nonreefer,complete,7/27/2016 22:00,C
PP500,4,nonreefer,complete,7/27/2016 23:08,D
PP500,4,nonreefer,complete,7/28/2016 0:16,E
PP500,4,nonreefer,complete,7/28/2016 1:24,F
PP500,4,nonreefer,complete,7/28/2016 2:32,H
PP501,2,nonreefer,incomplete,7/28/2016 3:40,A
PP501,2,nonreefer,incomplete,7/28/2016 4:48,B
PP501,2,nonreefer,incomplete,7/28/2016 5:56,D
PP501,2,nonreefer,incomplete,7/28/2016 7:04,E
PP501,2,nonreefer,incomplete,7/28/2016 8:12,F
PP501,2,nonreefer,incomplete,7/28/2016 9:20,H
PP502,33,reefer,complete,7/28/2016 10:28,A
PP502,33,reefer,complete,7/28/2016 11:36,B
PP502,33,reefer,complete,7/28/2016 12:44,D
PP502,33,reefer,complete,7/28/2016 13:52,E
PP502,33,reefer,complete,7/28/2016 15:00,G
PP502,33,reefer,complete,7/28/2016 16:08,H
PP503,2,nonreefer,incomplete,7/28/2016 17:16,A
PP503,2,nonreefer,incomplete,7/28/2016 18:24,B
PP503,2,nonreefer,incomplete,7/28/2016 19:32,D
PP503,2,nonreefer,incomplete,7/28/2016 20:40,E
PP503,2,nonreefer,incomplete,7/28/2016 21:48,F
PP503,2,nonreefer,incomplete,7/28/2016 22:56,H
PP504,18,nonreefer,complete,7/29/2016 0:04,A
PP504,18,nonreefer,complete,7/29/2016 1:12,B
PP504,18,nonreefer,complete,7/29/2016 2:20,D
PP504,18,nonreefer,complete,7/29/2016 3:28,E
PP504,18,nonreefer,complete,7/29/2016 4:36,F
